id,title,genero,score,userId
hs2004,after school dice club,"anime, drama, international",3.5,111
hs2005,cautious hero: the hero is overpowered but overly cautious,"anime, international",5.0,624
hs2006,celeste barber: challenge accepted,"comedy, news, stand up",3.5,1069
hs2007,investigations by vice,"documentaries, news",3.0,340
hs2008,kemono michi: rise up,"action, adventure, anime",0.5,468
hs2009,kids baking championship,"cooking & food, family, lifestyle & culture",3.5,296
hs2010,pilgrim,horror,3.0,359
hs2011,sinbad: legend of the seven seas,"action, adventure, cartoons",4.0,242
hs2012,the nightingale,"action, adventure, drama",4.0,244
hs2013,snake city,"family, lifestyle & culture, reality",3.0,229
hs2014,in search of greatness,"documentaries, sports",5.0,57
hs2015,meeting gorbachev,documentaries,3.5,46
hs2016,the boardroom,documentaries,2.0,429
hs2017,ultimate survival wwii,"documentaries, history",3.0,349
hs2018,raw. vegan. not gross.,"cooking & food, lifestyle & culture",3.5,68
hs2019,zomboat!,"comedy, drama, international",4.0,557
hs2020,unsolved mysteries,"documentaries, drama, mystery",2.5,483
hs2021,castle rock,"drama, horror",3.5,468
hs2022,hobbykids adventures by pocket.watch,"action, adventure, comedy",4.5,353
hs2023,looking for alaska,"drama, romance, teen",3.0,346
hs2024,pocket.watch evantubehd ultimate mishmash,"family, kids",4.0,65
hs2025,pocket.watch hobbykidstv ultimate mishmash,kids,3.0,166
hs2026,wounds,"horror, thriller",3.0,166
hs2027,toni morrison: the pieces i am,"black stories, documentaries",4.0,332
hs2028,daytime noir,comedy,3.5,79
hs2029,the world between us,"crime, drama, international",4.5,173
hs2030,little woods,"black stories, drama",3.5,434
hs2031,sword art online -alicization-,anime,3.5,392
hs2032,little monsters,"black stories, comedy, horror",4.0,400
hs2033,madonna and the breakfast club,"documentaries, drama",4.0,459
hs2034,savage youth,"crime, drama",3.0,431
hs2035,scotch: a golden dream,documentaries,2.0,242
hs2036,trespassers,"horror, thriller",4.0,346
hs2037,cannabis evolution,documentaries,1.0,12
hs2038,missing link,"action, adventure, comedy",3.0,22
hs2039,a new leaf,"lifestyle & culture, reality",2.0,36
hs2040,consumer 101,lifestyle & culture,4.0,230
hs2041,the champion within,"family, reality, sports",4.5,388
hs2042,vets saving pets,"news, reality, science & technology",3.0,362
hs2043,we never learn: bokuben,"anime, comedy, romance",4.0,353
hs2044,alex morgan: the equalizer,"documentaries, sports",2.0,346
hs2045,uncanny annie,horror,3.5,651
hs2046,almost family,drama,3.0,120
hs2047,amazing grace,"black stories, documentaries, music",2.0,229
hs2048,flagged,horror,3.0,191
hs2049,hidden mother,horror,4.0,419
hs2050,ride,horror,1.0,207
hs2051,swiped to death,horror,3.0,543
hs2052,the dunes,horror,4.5,457
hs2053,the ripper,"comedy, horror",3.0,606
hs2054,undo,horror,4.5,51
hs2055,30 for 30,"documentaries, sports",4.0,91
hs2056,biography: the trump dynasty,documentaries,5.0,1
hs2057,hillbilly,documentaries,3.0,231
hs2058,hunt for the skinwalker,documentaries,4.5,296
hs2059,many sides of jane,"documentaries, reality",3.0,623
hs2060,outdaughtered,"documentaries, reality",4.0,350
hs2061,the amityville murders,"horror, thriller",4.5,332
hs2062,the dead files,"lifestyle & culture, reality",4.0,323
hs2063,the first 48 presents: homicide squad atlanta,"crime, reality",2.0,398
hs2064,basketball wives la,"black stories, reality",4.0,12
hs2065,teen spirit,"drama, family, music",4.0,24
hs2066,the hills,"reality, teen",3.0,231
hs2067,hitler's last stand,"action, adventure, documentaries",3.0,150
hs2068,love & hip hop hollywood,"black stories, music, reality",4.5,7
hs2069,fresh off the boat,"comedy, family, sitcom",4.0,49
hs2070,single parents,"comedy, sitcom",0.5,48
hs2071,drifters,comedy,2.0,63
hs2072,empire,"black stories, drama, music",4.0,89
hs2073,joe bennett collection,comedy,4.0,44
hs2074,aniara,"drama, science fiction",4.0,24
hs2075,crypto,"drama, horror, thriller",4.0,765
hs2076,culture shock: a conversation with director gigi saul guerrero,documentaries,4.0,391
hs2077,larrymania,"latino, music, reality",2.5,7
hs2078,nfl's greatest games,sports,5.0,77
hs2079,elementary,"crime, drama",5.0,123
hs2080,"dios, inc.","crime, drama, international",3.0,468
hs2081,murder in the bayou,documentaries,4.5,49
hs2082,nitro circus: the movie,"comedy, documentaries",2.0,557
hs2083,hijos del carnaval,"drama, latino",5.0,306
hs2084,activate: the global citizen movement,documentaries,5.0,75
hs2085,curious george: royal monkey,"action, adventure, comedy",3.0,63
hs2086,backstory,"documentaries, sports",4.5,187
hs2087,hotel mumbai,"action, thriller",5.0,138
hs2088,pure,horror,3.5,20
hs2089,we die young,"action, adventure, drama",5.0,32
hs2090,matriarch,"horror, thriller",1.0,125
hs2091,the many lives of nick buoniconti,"documentaries, sports",5.0,55
hs2092,buried secrets of wwii,"action, adventure, documentaries",2.0,384
hs2093,untouchable,documentaries,5.0,25
hs2094,chuggington,kids,2.5,340
hs2095,playing it cool,"comedy, drama, romance",4.5,56
hs2096,gameface,"comedy, drama, international",4.5,332
hs2097,worth it,"cooking & food, lifestyle & culture, reality",3.0,24
hs2098,body at brighton rock,"horror, thriller",4.0,312
hs2099,the son,"drama, history",3.0,37
hs2100,dana white's contender series,"documentaries, sports",2.0,606
hs2101,designing women,"comedy, sitcom",4.5,246
hs2102,the affair,drama,4.5,125
hs2103,farruko: en letra de otro,"documentaries, latino, music",3.0,25
hs2104,lethal weapon,"action, adventure, black stories",4.5,201
hs2105,mapplethorpe,"drama, lgbtq+",1.0,613
hs2106,jawline,documentaries,2.0,160
hs2107,hail satan?,documentaries,4.0,457
hs2108,shark movers: deadly cargo,"documentaries, science & technology",3.0,429
hs2109,forecast shark attack,"documentaries, news, science & technology",1.5,715
hs2110,the amazing johnathan documentary,documentaries,3.5,1069
hs2111,dogman,"crime, drama, thriller",3.5,584
hs2112,the whale that ate jaws: eyewitness report,"documentaries, science & technology",4.0,415
hs2113,andy irons: kissed by god,documentaries,5.0,123
hs2114,bem,anime,5.0,20
hs2115,great shark chow down,"documentaries, science & technology",4.0,24
hs2116,cannibal sharks,"documentaries, history, news",2.5,465
hs2117,awol,"drama, lgbtq+, romance",3.5,64
hs2118,the beach bum,comedy,4.0,392
hs2119,apollo: back to the moon,"documentaries, history, news",3.0,68
hs2120,arifureta: from commonplace to world's strongest,anime,3.0,46
hs2121,cop craft,"action, anime, science fiction",4.5,41
hs2122,fosse/verdon,drama,5.0,30
hs2123,kochoki,anime,3.0,357
hs2124,plus one,"comedy, romance",2.5,120
hs2125,the armstrong tapes,"documentaries, news, science & technology",3.0,11
hs2126,the ones within,anime,4.5,332
hs2127,astra lost in space,"action, adventure, anime",2.5,11
hs2128,big little lies,"crime, drama, mystery",4.0,557
hs2129,"demon lord, retry!","action, adventure, anime",5.0,346
hs2130,non-fiction,"comedy, drama, international",5.0,150
hs2131,school spirit,"horror, thriller",3.5,46
hs2132,hackerville,"action, adventure, crime",2.5,98
hs2133,the hunchback of notre dame,drama,3.0,321
hs2134,along with the gods: the last 49 days,"action, adventure, science fiction",4.5,235
hs2135,four weddings and a funeral,"comedy, romance",2.0,120
hs2136,after darkness,"drama, science fiction",4.0,384
hs2137,i trapped the devil,"drama, horror",2.5,62
hs2138,light as a feather,"drama, horror, teen",3.5,234
hs2139,the field guide to evil,"drama, horror",3.0,52
hs2140,blue bloods,"crime, drama",4.5,49
hs2141,time freak,"comedy, drama, romance",4.0,971
hs2142,apollo 11,documentaries,3.0,46
hs2143,iss expedition,"documentaries, science & technology",3.0,468
hs2144,clair de lune 4k version - moon images from nasa's lunar reconnaissance orbiter,documentaries,2.0,271
hs2145,earth views,"documentaries, science & technology",4.0,79
hs2146,nasa discusses recent testing of the james webb space telescope,"documentaries, lifestyle & culture, science & technology",4.0,26
hs2147,nasa's giant leaps: past and future - celebrating apollo 50th as we go forward to the moon,"documentaries, science & technology",2.0,346
hs2148,nasa’s look at 50 years of apollo,"documentaries, history, lifestyle & culture",3.5,76
hs2149,parker solar probe launch coverage,"documentaries, lifestyle & culture, news",4.0,602
hs2150,space station fisheye fly-through,documentaries,2.0,132
hs2151,spacex crew dragon’s first launch on demo-1 mission,"documentaries, lifestyle & culture, science & technology",5.0,331
hs2152,spacex tess live launch coverage,"documentaries, lifestyle & culture, science & technology",5.0,12
hs2153,stunning aurora borealis from space,documentaries,3.5,147
hs2154,tour of the moon 4k redux,"documentaries, lifestyle & culture, music",4.0,606
hs2155,veronica mars,"crime, drama, teen",2.0,46
hs2156,somm,documentaries,4.0,229
hs2157,somm 3,documentaries,3.5,434
hs2158,somm: into the bottle,documentaries,5.0,148
hs2159,killer unknown,"crime, documentaries, drama",5.0,273
hs2160,love it or list it,"family, lifestyle & culture",4.0,225
hs2161,clique,"drama, thriller",4.5,79
hs2162,sneakercenter,lifestyle & culture,4.0,24
hs2163,harlots,"drama, international",3.0,533
hs2164,the amazing world of gumball,"cartoons, comedy, family",2.5,48
hs2165,the venture bros.,"adult animation, comedy",4.0,658
hs2166,culture shock,"horror, thriller",4.5,761
hs2167,the brink,documentaries,4.0,602
hs2168,chernobyl,"drama, history",3.0,362
hs2169,the last word,"comedy, drama",5.0,178
hs2170,nightwatch nation,"documentaries, reality",3.0,40
hs2171,project runway,"lifestyle & culture, reality",5.0,389
hs2172,the man who killed hitler and then the bigfoot,"action, adventure, drama",3.5,235
hs2173,the sweet life,"comedy, drama, romance",3.5,125
hs2174,stargate sg-1,"action, adventure, family",3.5,231
hs2175,diane,drama,4.0,164
hs2176,lords of chaos,"drama, horror, music",4.0,65
hs2177,el jardin de bronce,"drama, international, latino",3.5,434
hs2178,out of blue,"crime, drama, horror",5.0,65
hs2179,the bravest knight,"kids, lgbtq+",4.0,15
hs2180,the riveras,"latino, music, reality",3.5,741
hs2181,declared,"documentaries, sports",3.5,68
hs2182,das boot,"drama, international",4.0,129
hs2183,12 monkeys,"action, adventure, drama",5.0,174
hs2184,el negocio,"comedy, drama, latino",3.5,111
hs2185,they come knocking,"horror, science fiction",4.5,321
hs2186,the bomber,documentaries,3.0,46
hs2187,the weekly,news,5.0,241
hs2188,vox lux,"drama, music",3.0,231
hs2189,ask dr. ruth,documentaries,5.0,126
hs2190,blinded by the lights,"crime, drama, international",4.0,150
hs2191,the lonely man,"action, adventure, drama",4.0,682
hs2192,angie tribeca,"comedy, sitcom",4.0,47
hs2193,broad city,"comedy, sitcom",5.0,41
hs2194,the big valley,"action, adventure, drama",5.0,1060
hs2195,backtrace,"action, adventure, horror",4.5,529
hs2196,baywatch,"action, adventure, classics",3.0,24
hs2197,beat shazam,"family, game shows, music",3.5,11
hs2198,ben is back,drama,4.0,20
hs2199,catch-22,drama,4.0,380
hs2200,counting on,"documentaries, reality",3.0,47
hs2201,diesel brothers,"lifestyle & culture, reality, sports",1.0,151
hs2202,entre nos,"comedy, latino, stand up",2.5,429
hs2203,good bones,"lifestyle & culture, reality",4.5,32
hs2204,driverx,drama,4.0,115
hs2205,professional fighters league,sports,3.0,229
hs2206,wise man's grandchild,"action, adventure, anime",4.0,353
hs2207,robihachi,"action, adventure, anime",3.0,231
hs2208,afterlost,"action, adventure, anime",5.0,160
hs2209,fairy gone,"action, adventure, anime",2.5,11
hs2210,mix,"action, adventure, anime",3.0,468
hs2211,drunk history,"comedy, history",4.0,377
hs2212,the clovehitch killer,"drama, horror, mystery",5.0,41
hs2213,all that we destroy,"horror, thriller",4.0,76
hs2214,welcome to mercy,"horror, thriller",3.0,445
hs2215,voltron: defender of the universe,"anime, family, kids",2.5,836
hs2216,border,"international, romance, thriller",3.0,271
hs2217,don't go,"drama, horror, mystery",3.0,132
hs2218,the sisters brothers,"comedy, crime, drama",2.0,469
hs2219,i am the night,"drama, mystery",4.0,251
hs2220,ring science,"documentaries, sports",3.5,64
hs2221,the quake,"action, adventure, horror",1.0,157
hs2222,what’s wrong with secretary kim,"drama, international",4.0,37
hs2223,one-punch man,"action, adventure, anime",4.0,292
hs2224,superstructures: engineering marvels,"documentaries, science & technology",4.0,16
hs2225,barefoot contessa,cooking & food,4.0,46
hs2226,the last alaskans,"adventure, documentaries, reality",3.5,559
hs2227,pledge,"horror, thriller",5.0,308
hs2228,fantastic fights,"documentaries, sports",5.0,611
hs2229,the last ship,"action, drama",3.0,191
hs2230,tyrel,"black stories, comedy, drama",3.0,184
hs2231,the prospects,"documentaries, sports",4.5,164
hs2232,destroyer,"crime, drama, thriller",4.0,352
hs2233,cults and extreme belief,documentaries,4.0,47
hs2234,i'm just f*cking with you,"horror, thriller",5.0,110
hs2235,law of the lawless,"action, adventure",3.0,877
hs2236,chef flynn,documentaries,3.0,224
hs2237,legendary catch,"action, adventure, documentaries",4.5,170
hs2238,she-ra: princess of power,"action, adventure, family",5.0,30
hs2239,monsters and men,"black stories, crime, drama",4.0,232
hs2240,if beale street could talk,"black stories, crime, drama",2.0,429
hs2241,cardinal,"action, adventure, crime",4.0,24
hs2242,miami vice,"action, adventure, drama",5.0,34
hs2243,the last race,documentaries,3.5,579
hs2244,mental samurai,"game shows, reality",4.0,151
hs2245,the act,"crime, drama",4.0,24
hs2246,assassination nation,"action, comedy, lgbtq+",5.0,20
hs2247,divide and conquer: the story of roger ailes,"documentaries, news",3.0,898
hs2248,havana street party presents orishas,"documentaries, latino, music",4.0,229
hs2249,tea with the dames,documentaries,5.0,390
hs2250,shoplifters,"crime, drama, international",2.0,24
hs2251,masterchef junior,"cooking & food, family, reality",4.5,178
hs2252,american gods,"black stories, drama, mystery",4.0,24
hs2253,"drugs, inc.",documentaries,5.0,91
hs2254,hang-ups,comedy,3.5,332
hs2255,puppies vs. the world,"documentaries, news, science & technology",4.0,758
hs2256,"underworld, inc.","crime, documentaries, drama",4.0,133
hs2257,voltron: fleet of doom,"action, adventure, anime",4.0,56
hs2258,can i steal you for a second?,reality,3.0,24
hs2259,treehouse,horror,3.0,493
hs2260,digging for fire,"drama, mystery",2.5,37
hs2261,the guilty,"crime, drama, horror",4.0,91
hs2262,unikitty en español,"kids, latino",3.0,840
hs2263,three identical strangers,"documentaries, drama, history",3.0,1093
hs2264,we are lafc,documentaries,2.5,83
hs2265,the panama papers,documentaries,3.0,6
hs2266,stan against evil,"comedy, horror, sitcom",2.0,231
hs2267,code geass,"action, adventure, anime",5.0,47
hs2268,jamie's quick & easy food,"cooking & food, lifestyle & culture",4.5,20
hs2269,outlaw star,"action, adventure, anime",4.0,83
hs2270,tasty 101,"cooking & food, lifestyle & culture",1.0,97
hs2271,false flag,"action, adventure, drama",4.0,24
hs2272,unbanned: the legend of aj1,"black stories, documentaries",4.5,234
hs2273,dharma & greg,"comedy, sitcom",2.0,132
hs2274,murder on the internet,"crime, documentaries",3.0,445
hs2275,fairy tail,"anime, international",4.0,229
hs2276,steins;gate 0,"anime, science fiction",4.5,242
hs2277,dog days,"comedy, romance",4.5,374
hs2278,the bob newhart show,"classics, comedy, family",2.0,230
hs2279,pick of the litter,documentaries,4.0,60
hs2280,down,"horror, thriller",4.0,30
hs2281,the joe louis story,"drama, history",5.0,49
hs2282,bad reputation,"documentaries, music",4.0,359
hs2283,"love, gilda",documentaries,3.0,398
hs2284,cruise,"drama, romance",3.5,63
hs2285,wtf baron davis,"black stories, comedy, sitcom",3.0,120
hs2286,nostradamus effect,"documentaries, drama, history",3.0,761
hs2287,the pillars of the earth,"drama, history, romance",4.0,16
hs2288,world without end (2012),"drama, history, romance",4.0,348
hs2289,butterfly (2018),"drama, international, lgbtq+",5.0,1305
hs2290,knight rider classic,"action, adventure, crime",2.5,332
hs2291,the menendez murders: erik tells all,"crime, documentaries",4.0,120
hs2292,truth and lies: monica and bill,"crime, documentaries",5.0,35
hs2293,ufc destined,documentaries,5.0,235
hs2294,fyre fraud,documentaries,2.0,306
hs2295,miranda (tv),"comedy, international",4.0,126
hs2296,dead by dawn,"documentaries, horror, science & technology",2.5,231
hs2297,kaguya-sama: love is war,"anime, comedy, romance",2.5,321
hs2298,comrades & cash: how money found its way through the iron curtain,documentaries,2.0,229
hs2299,kusama: infinity,documentaries,4.5,931
hs2300,support the girls,"black stories, comedy, drama",1.0,132
